,vanilla_name,btw_name,vanilla_path,btw_path,delete,category
205,end_portal_frame_top,endframe_top,/assets/minecraft/textures/block/end_portal_frame_top.png,/textures/blocks/endframe_top.png,,block
206,end_stone,whiteStone,/assets/minecraft/textures/block/end_stone.png,/textures/blocks/whiteStone.png,,block
207,end_stone_bricks,decoBlockEndStoneBrick,/assets/minecraft/textures/block/end_stone_bricks.png,/textures/blocks/decoBlockEndStoneBrick.png,,block
208,end_stone_bricks,decoBlockEndStoneBrickColumn,/assets/minecraft/textures/block/end_stone_bricks.png,/textures/blocks/decoBlockEndStoneBrickColumn.png,,block
209,farmland,farmland_dry,/assets/minecraft/textures/block/farmland.png,/textures/blocks/farmland_dry.png,,block
210,farmland_moist,farmland_wet,/assets/minecraft/textures/block/farmland_moist.png,/textures/blocks/farmland_wet.png,,block
211,fern,fern,/assets/minecraft/textures/block/fern.png,/textures/blocks/fern.png,,block
212,fire_0,fire_0,/assets/minecraft/textures/block/fire_0.png,/textures/blocks/fire_0.png,,block
213,fire_1,fire_1,/assets/minecraft/textures/block/fire_1.png,/textures/blocks/fire_1.png,,block
214,frosted_ice_0,ice,/assets/minecraft/textures/block/frosted_ice_0.png,/textures/blocks/ice.png,,block
215,furnace_front,furnace_front,/assets/minecraft/textures/block/furnace_front.png,/textures/blocks/furnace_front.png,,block
216,furnace_front_on,furnace_front_lit,/assets/minecraft/textures/block/furnace_front_on.png,/textures/blocks/furnace_front_lit.png,,block
217,furnace_front_on,furnace_front_on,/assets/minecraft/textures/block/furnace_front_on.png,/textures/blocks/furnace_front_on.png,,block
218,furnace_side,furnace_side,/assets/minecraft/textures/block/furnace_side.png,/textures/blocks/furnace_side.png,,block
219,furnace_side,fcBlockDetectorBlock_side,/assets/minecraft/textures/block/furnace_side.png,/textures/blocks/fcBlockDetectorBlock_side.png,,block
220,furnace_top,fcBlockDetectorBlock_top,/assets/minecraft/textures/block/furnace_top.png,/textures/blocks/fcBlockDetectorBlock_top.png,,block
221,furnace_top,furnace_top,/assets/minecraft/textures/block/furnace_top.png,/textures/blocks/furnace_top.png,,block
222,glass,glass,/assets/minecraft/textures/block/glass.png,/textures/blocks/glass.png,,block
223,glass_pane_top,thinglass_top,/assets/minecraft/textures/block/glass_pane_top.png,/textures/blocks/thinglass_top.png,,block
224,glowstone,lightgem,/assets/minecraft/textures/block/glowstone.png,/textures/blocks/lightgem.png,,block
225,gold_block,blockGold,/assets/minecraft/textures/block/gold_block.png,/textures/blocks/blockGold.png,,block
226,gold_block,fcBlockLens,/assets/minecraft/textures/block/gold_block.png,/textures/blocks/fcBlockLens.png,,block
227,gold_ore,oreGold,/assets/minecraft/textures/block/gold_ore.png,/textures/blocks/oreGold.png,,block
228,granite,decoBlockGraniteColumn,/assets/minecraft/textures/block/granite.png,/textures/blocks/decoBlockGraniteColumn.png,,block
229,granite,decoBlockGranite,/assets/minecraft/textures/block/granite.png,/textures/blocks/decoBlockGranite.png,,block
230,grass,tallgrass,/assets/minecraft/textures/block/grass.png,/textures/blocks/tallgrass.png,,block
231,grass_block_side,grass_side,/assets/minecraft/textures/block/grass_block_side.png,/textures/blocks/grass_side.png,,block
232,grass_block_side_overlay,grass_side_overlay,/assets/minecraft/textures/block/grass_block_side_overlay.png,/textures/blocks/grass_side_overlay.png,,block
233,grass_block_snow,snow_side,/assets/minecraft/textures/block/grass_block_snow.png,/textures/blocks/snow_side.png,,block
234,grass_block_snow,decoBlockPodzol_sideSnow,/assets/minecraft/textures/block/grass_block_snow.png,/textures/blocks/decoBlockPodzol_sideSnow.png,,block
235,grass_block_top,grass_top,/assets/minecraft/textures/block/grass_block_top.png,/textures/blocks/grass_top.png,,block
236,gravel,gravel,/assets/minecraft/textures/block/gravel.png,/textures/blocks/gravel.png,,block
237,gravel,fcBlockHopperContents,/assets/minecraft/textures/block/gravel.png,/textures/blocks/fcBlockHopperContents.png,,block
238,gray_concrete,decoBlockConcrete_gray,/assets/minecraft/textures/block/gray_concrete.png,/textures/blocks/decoBlockConcrete_gray.png,,block
239,gray_concrete,decoBlockConcreteColumn_gray,/assets/minecraft/textures/block/gray_concrete.png,/textures/blocks/decoBlockConcreteColumn_gray.png,,block
240,gray_concrete_powder,decoBlockConcretePowder_gray,/assets/minecraft/textures/block/gray_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_gray.png,,block
241,gray_glazed_terracotta,decoBlockGlazedTerracotta_gray_0,/assets/minecraft/textures/block/gray_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_gray_0.png,,block
242,gray_stained_glass,decoBlockStainedGlass_gray,/assets/minecraft/textures/block/gray_stained_glass.png,/textures/blocks/decoBlockStainedGlass_gray.png,,block
243,gray_terracotta,decoBlockTerracottaStained_gray,/assets/minecraft/textures/block/gray_terracotta.png,/textures/blocks/decoBlockTerracottaStained_gray.png,,block
244,gray_wool,cloth_7,/assets/minecraft/textures/block/gray_wool.png,/textures/blocks/cloth_7.png,,block
245,gray_wool,decoBlockCarpet_gray,/assets/minecraft/textures/block/gray_wool.png,/textures/blocks/decoBlockCarpet_gray.png,,block
246,green_concrete,decoBlockConcrete_green,/assets/minecraft/textures/block/green_concrete.png,/textures/blocks/decoBlockConcrete_green.png,,block
247,green_concrete,decoBlockConcreteColumn_green,/assets/minecraft/textures/block/green_concrete.png,/textures/blocks/decoBlockConcreteColumn_green.png,,block
248,green_concrete_powder,decoBlockConcretePowder_green,/assets/minecraft/textures/block/green_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_green.png,,block
249,green_glazed_terracotta,decoBlockGlazedTerracotta_green_0,/assets/minecraft/textures/block/green_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_green_0.png,,block
250,green_stained_glass,decoBlockStainedGlass_green,/assets/minecraft/textures/block/green_stained_glass.png,/textures/blocks/decoBlockStainedGlass_green.png,,block
251,green_terracotta,decoBlockTerracottaStained_green,/assets/minecraft/textures/block/green_terracotta.png,/textures/blocks/decoBlockTerracottaStained_green.png,,block
252,green_wool,decoBlockCarpet_green,/assets/minecraft/textures/block/green_wool.png,/textures/blocks/decoBlockCarpet_green.png,,block
253,green_wool,cloth_13,/assets/minecraft/textures/block/green_wool.png,/textures/blocks/cloth_13.png,,block
254,hay_block_side,decoBlockHay_side,/assets/minecraft/textures/block/hay_block_side.png,/textures/blocks/decoBlockHay_side.png,,block
255,hay_block_side,decoBlockThatch_side,/assets/minecraft/textures/block/hay_block_side.png,/textures/blocks/decoBlockThatch_side.png,,block
256,hay_block_top,decoBlockThatch_top,/assets/minecraft/textures/block/hay_block_top.png,/textures/blocks/decoBlockThatch_top.png,,block
257,hay_block_top,decoBlockHay_top,/assets/minecraft/textures/block/hay_block_top.png,/textures/blocks/decoBlockHay_top.png,,block
258,hopper_inside,hopper_inside,/assets/minecraft/textures/block/hopper_inside.png,/textures/blocks/hopper_inside.png,,block
259,hopper_inside,cauldron_inner,/assets/minecraft/textures/block/hopper_inside.png,/textures/blocks/cauldron_inner.png,,block
260,ice,ice,/assets/minecraft/textures/block/ice.png,/textures/blocks/ice.png,,block
261,iron_bars,fenceIron,/assets/minecraft/textures/block/iron_bars.png,/textures/blocks/fenceIron.png,,block
262,iron_block,blockIron,/assets/minecraft/textures/block/iron_block.png,/textures/blocks/blockIron.png,,block
263,iron_door_bottom,doorIron_lower,/assets/minecraft/textures/block/iron_door_bottom.png,/textures/blocks/doorIron_lower.png,,block
264,iron_door_top,doorIron_upper,/assets/minecraft/textures/block/iron_door_top.png,/textures/blocks/doorIron_upper.png,,block
265,iron_ore,oreIron,/assets/minecraft/textures/block/iron_ore.png,/textures/blocks/oreIron.png,,block
266,iron_trapdoor,decoBlockTrapdoorIron,/assets/minecraft/textures/block/iron_trapdoor.png,/textures/blocks/decoBlockTrapdoorIron.png,,block
267,item_frame,itemframe_back,/assets/minecraft/textures/block/item_frame.png,/textures/blocks/itemframe_back.png,,block
268,jack_o_lantern,pumpkin_jack,/assets/minecraft/textures/block/jack_o_lantern.png,/textures/blocks/pumpkin_jack.png,,block
269,jukebox_side,musicBlock,/assets/minecraft/textures/block/jukebox_side.png,/textures/blocks/musicBlock.png,,block
270,jukebox_top,jukebox_top,/assets/minecraft/textures/block/jukebox_top.png,/textures/blocks/jukebox_top.png,,block
271,jungle_door_bottom,decoBlockDoorJungle_lower,/assets/minecraft/textures/block/jungle_door_bottom.png,/textures/blocks/decoBlockDoorJungle_lower.png,,block
272,jungle_door_top,decoBlockDoorJungle_upper,/assets/minecraft/textures/block/jungle_door_top.png,/textures/blocks/decoBlockDoorJungle_upper.png,,block
273,jungle_leaves,leaves_jungle,/assets/minecraft/textures/block/jungle_leaves.png,/textures/blocks/leaves_jungle.png,,block
274,jungle_log,tree_jungle,/assets/minecraft/textures/block/jungle_log.png,/textures/blocks/tree_jungle.png,,block
275,jungle_log,fcItemBarkJungle,/assets/minecraft/textures/block/jungle_log.png,/textures/items/fcItemBarkJungle.png,,block
276,jungle_log_top,decoBlockLogJungle_top,/assets/minecraft/textures/block/jungle_log_top.png,/textures/blocks/decoBlockLogJungle_top.png,,block
277,jungle_planks,wood_jungle,/assets/minecraft/textures/block/jungle_planks.png,/textures/blocks/wood_jungle.png,,block
278,jungle_planks,decoBlockGateJungle,/assets/minecraft/textures/block/jungle_planks.png,/textures/blocks/decoBlockGateJungle.png,,block
279,jungle_planks,fcBlockDecorativeWoodJungle,/assets/minecraft/textures/block/jungle_planks.png,/textures/blocks/fcBlockDecorativeWoodJungle.png,,block
280,jungle_planks,decoBlockChairJungle,/assets/minecraft/textures/block/jungle_planks.png,/textures/blocks/decoBlockChairJungle.png,,block
281,jungle_sapling,sapling_jungle,/assets/minecraft/textures/block/jungle_sapling.png,/textures/blocks/sapling_jungle.png,,block
282,jungle_trapdoor,decoBlockTrapdoorJungle,/assets/minecraft/textures/block/jungle_trapdoor.png,/textures/blocks/decoBlockTrapdoorJungle.png,,block
283,ladder,fcBlockHopper_ladder,/assets/minecraft/textures/block/ladder.png,/textures/blocks/fcBlockHopper_ladder.png,,block
284,ladder,ladder,/assets/minecraft/textures/block/ladder.png,/textures/blocks/ladder.png,,block
285,lapis_block,blockLapis,/assets/minecraft/textures/block/lapis_block.png,/textures/blocks/blockLapis.png,,block
286,lapis_ore,oreLapis,/assets/minecraft/textures/block/lapis_ore.png,/textures/blocks/oreLapis.png,,block
287,lava_flow,lava_flow,/assets/minecraft/textures/block/lava_flow.png,/textures/blocks/lava_flow.png,,block
288,lever,lever,/assets/minecraft/textures/block/lever.png,/textures/blocks/lever.png,,block
289,light_blue_concrete,decoBlockConcreteColumn_lightBlue,/assets/minecraft/textures/block/light_blue_concrete.png,/textures/blocks/decoBlockConcreteColumn_lightBlue.png,,block
290,light_blue_concrete,decoBlockConcrete_lightBlue,/assets/minecraft/textures/block/light_blue_concrete.png,/textures/blocks/decoBlockConcrete_lightBlue.png,,block
291,light_blue_concrete_powder,decoBlockConcretePowder_lightBlue,/assets/minecraft/textures/block/light_blue_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_lightBlue.png,,block
292,light_blue_glazed_terracotta,decoBlockGlazedTerracotta_lightBlue_0,/assets/minecraft/textures/block/light_blue_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_lightBlue_0.png,,block
293,light_blue_stained_glass,decoBlockStainedGlass_lightBlue,/assets/minecraft/textures/block/light_blue_stained_glass.png,/textures/blocks/decoBlockStainedGlass_lightBlue.png,,block
294,light_blue_terracotta,decoBlockTerracottaStained_lightBlue,/assets/minecraft/textures/block/light_blue_terracotta.png,/textures/blocks/decoBlockTerracottaStained_lightBlue.png,,block
295,light_blue_wool,decoBlockCarpet_lightBlue,/assets/minecraft/textures/block/light_blue_wool.png,/textures/blocks/decoBlockCarpet_lightBlue.png,,block
296,light_blue_wool,cloth_3,/assets/minecraft/textures/block/light_blue_wool.png,/textures/blocks/cloth_3.png,,block
297,light_gray_concrete,decoBlockConcrete_lightGray,/assets/minecraft/textures/block/light_gray_concrete.png,/textures/blocks/decoBlockConcrete_lightGray.png,,block
298,light_gray_concrete,decoBlockConcreteColumn_lightGray,/assets/minecraft/textures/block/light_gray_concrete.png,/textures/blocks/decoBlockConcreteColumn_lightGray.png,,block
299,light_gray_concrete_powder,decoBlockConcretePowder_lightGray,/assets/minecraft/textures/block/light_gray_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_lightGray.png,,block
300,light_gray_glazed_terracotta,decoBlockGlazedTerracotta_lightGray_0,/assets/minecraft/textures/block/light_gray_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_lightGray_0.png,,block
301,light_gray_stained_glass,decoBlockStainedGlass_lightGray,/assets/minecraft/textures/block/light_gray_stained_glass.png,/textures/blocks/decoBlockStainedGlass_lightGray.png,,block
302,light_gray_terracotta,decoBlockTerracottaStained_lightGray,/assets/minecraft/textures/block/light_gray_terracotta.png,/textures/blocks/decoBlockTerracottaStained_lightGray.png,,block
303,light_gray_wool,decoBlockCarpet_lightGray,/assets/minecraft/textures/block/light_gray_wool.png,/textures/blocks/decoBlockCarpet_lightGray.png,,block
304,light_gray_wool,cloth_8,/assets/minecraft/textures/block/light_gray_wool.png,/textures/blocks/cloth_8.png,,block
305,lilac_top,decoBlockFlower_13,/assets/minecraft/textures/block/lilac_top.png,/textures/blocks/decoBlockFlower_13.png,,block
306,lily_of_the_valley,decoBlockFlower2_1,/assets/minecraft/textures/block/lily_of_the_valley.png,/textures/blocks/decoBlockFlower2_1.png,,block
307,lily_pad,waterlily,/assets/minecraft/textures/block/lily_pad.png,/textures/blocks/waterlily.png,,block
308,lime_concrete,decoBlockConcrete_lime,/assets/minecraft/textures/block/lime_concrete.png,/textures/blocks/decoBlockConcrete_lime.png,,block
309,lime_concrete,decoBlockConcreteColumn_lime,/assets/minecraft/textures/block/lime_concrete.png,/textures/blocks/decoBlockConcreteColumn_lime.png,,block
310,lime_concrete_powder,decoBlockConcretePowder_lime,/assets/minecraft/textures/block/lime_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_lime.png,,block
311,lime_glazed_terracotta,decoBlockGlazedTerracotta_lime_0,/assets/minecraft/textures/block/lime_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_lime_0.png,,block
312,lime_stained_glass,decoBlockStainedGlass_lime,/assets/minecraft/textures/block/lime_stained_glass.png,/textures/blocks/decoBlockStainedGlass_lime.png,,block
313,lime_terracotta,decoBlockTerracottaStained_lime,/assets/minecraft/textures/block/lime_terracotta.png,/textures/blocks/decoBlockTerracottaStained_lime.png,,block
314,lime_wool,cloth_5,/assets/minecraft/textures/block/lime_wool.png,/textures/blocks/cloth_5.png,,block
315,lime_wool,decoBlockCarpet_lime,/assets/minecraft/textures/block/lime_wool.png,/textures/blocks/decoBlockCarpet_lime.png,,block
316,magenta_concrete,decoBlockConcreteColumn_magenta,/assets/minecraft/textures/block/magenta_concrete.png,/textures/blocks/decoBlockConcreteColumn_magenta.png,,block
317,magenta_concrete,decoBlockConcrete_magenta,/assets/minecraft/textures/block/magenta_concrete.png,/textures/blocks/decoBlockConcrete_magenta.png,,block
318,magenta_concrete_powder,decoBlockConcretePowder_magenta,/assets/minecraft/textures/block/magenta_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_magenta.png,,block
319,magenta_glazed_terracotta,decoBlockGlazedTerracotta_magenta_0,/assets/minecraft/textures/block/magenta_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_magenta_0.png,,block
320,magenta_stained_glass,decoBlockStainedGlass_magenta,/assets/minecraft/textures/block/magenta_stained_glass.png,/textures/blocks/decoBlockStainedGlass_magenta.png,,block
321,magenta_terracotta,decoBlockTerracottaStained_magenta,/assets/minecraft/textures/block/magenta_terracotta.png,/textures/blocks/decoBlockTerracottaStained_magenta.png,,block
322,magenta_wool,decoBlockCarpet_magenta,/assets/minecraft/textures/block/magenta_wool.png,/textures/blocks/decoBlockCarpet_magenta.png,,block
323,magma,decoBlockMagma,/assets/minecraft/textures/block/magma.png,/textures/blocks/decoBlockMagma.png,,block
324,melon_side,melon_side,/assets/minecraft/textures/block/melon_side.png,/textures/blocks/melon_side.png,,block
325,melon_stem,stem_straight,/assets/minecraft/textures/block/melon_stem.png,/textures/blocks/stem_straight.png,,block
326,melon_top,melon_top,/assets/minecraft/textures/block/melon_top.png,/textures/blocks/melon_top.png,,block
327,mossy_cobblestone,stoneMoss,/assets/minecraft/textures/block/mossy_cobblestone.png,/textures/blocks/stoneMoss.png,,block
328,mossy_cobblestone,decoBlockMossyCobbleColumn,/assets/minecraft/textures/block/mossy_cobblestone.png,/textures/blocks/decoBlockMossyCobbleColumn.png,,block
329,mossy_stone_bricks,stonebricksmooth_mossy,/assets/minecraft/textures/block/mossy_stone_bricks.png,/textures/blocks/stonebricksmooth_mossy.png,,block
330,mossy_stone_bricks,decoBlockStoneBrickMossyColumn,/assets/minecraft/textures/block/mossy_stone_bricks.png,/textures/blocks/decoBlockStoneBrickMossyColumn.png,,block
331,mushroom_block_inside,mushroom_inside,/assets/minecraft/textures/block/mushroom_block_inside.png,/textures/blocks/mushroom_inside.png,,block
332,mushroom_stem,mushroom_skin_stem,/assets/minecraft/textures/block/mushroom_stem.png,/textures/blocks/mushroom_skin_stem.png,,block
333,mycelium_side,fcBlockMyceliumSlab_side,/assets/minecraft/textures/block/mycelium_side.png,/textures/blocks/fcBlockMyceliumSlab_side.png,,block
334,mycelium_side,mycel_side,/assets/minecraft/textures/block/mycelium_side.png,/textures/blocks/mycel_side.png,,block
335,mycelium_top,fcBlockGroth_bottom,/assets/minecraft/textures/block/mycelium_top.png,/textures/blocks/fcBlockGroth_bottom.png,,block
336,mycelium_top,mycel_top,/assets/minecraft/textures/block/mycelium_top.png,/textures/blocks/mycel_top.png,,block
337,mycelium_top,fcBlockMyceliumSlab_top,/assets/minecraft/textures/block/mycelium_top.png,/textures/blocks/fcBlockMyceliumSlab_top.png,,block
338,mycelium_top,fcBlockNetherrackGrothed_top,/assets/minecraft/textures/block/mycelium_top.png,/textures/blocks/fcBlockNetherrackGrothed_top.png,,block
339,nether_bricks,netherBrick,/assets/minecraft/textures/block/nether_bricks.png,/textures/blocks/netherBrick.png,,block
340,nether_portal,portal,/assets/minecraft/textures/block/nether_portal.png,/textures/blocks/portal.png,,block
341,nether_quartz_ore,netherquartz,/assets/minecraft/textures/block/nether_quartz_ore.png,/textures/blocks/netherquartz.png,,block
342,nether_wart_stage0,netherStalk_0,/assets/minecraft/textures/block/nether_wart_stage0.png,/textures/blocks/netherStalk_0.png,,block
343,nether_wart_stage1,netherStalk_1,/assets/minecraft/textures/block/nether_wart_stage1.png,/textures/blocks/netherStalk_1.png,,block
344,nether_wart_stage2,netherStalk_2,/assets/minecraft/textures/block/nether_wart_stage2.png,/textures/blocks/netherStalk_2.png,,block
345,netherrack,fcBlockNetherrackGrothed_bottom,/assets/minecraft/textures/block/netherrack.png,/textures/blocks/fcBlockNetherrackGrothed_bottom.png,,block
346,netherrack,hellrock,/assets/minecraft/textures/block/netherrack.png,/textures/blocks/hellrock.png,,block
347,note_block,musicBlock,/assets/minecraft/textures/block/note_block.png,/textures/blocks/musicBlock.png,,block
348,oak_door_bottom,door_lower,/assets/minecraft/textures/block/oak_door_bottom.png,/textures/blocks/door_lower.png,,block
349,oak_door_bottom,doorWood_lower,/assets/minecraft/textures/block/oak_door_bottom.png,/textures/blocks/doorWood_lower.png,,block
350,oak_door_top,doorWood_upper,/assets/minecraft/textures/block/oak_door_top.png,/textures/blocks/doorWood_upper.png,,block
351,oak_leaves,leaves,/assets/minecraft/textures/block/oak_leaves.png,/textures/blocks/leaves.png,,block
352,oak_log,fcItemBarkOak,/assets/minecraft/textures/block/oak_log.png,/textures/items/fcItemBarkOak.png,,block
353,oak_log,tree_side,/assets/minecraft/textures/block/oak_log.png,/textures/blocks/tree_side.png,,block
354,oak_log_top,tree_top,/assets/minecraft/textures/block/oak_log_top.png,/textures/blocks/tree_top.png,,block
355,oak_log_top,fcBlockLogChewedOak_top,/assets/minecraft/textures/block/oak_log_top.png,/textures/blocks/fcBlockLogChewedOak_top.png,,block
356,oak_planks,wood,/assets/minecraft/textures/block/oak_planks.png,/textures/blocks/wood.png,,block
357,oak_planks,decoBlockGateOak,/assets/minecraft/textures/block/oak_planks.png,/textures/blocks/decoBlockGateOak.png,,block
358,oak_planks,decoBlockChairOak,/assets/minecraft/textures/block/oak_planks.png,/textures/blocks/decoBlockChairOak.png,,block
359,oak_planks,FCBlockDecorativeWoodOak,/assets/minecraft/textures/block/oak_planks.png,/textures/blocks/FCBlockDecorativeWoodOak.png,,block
360,oak_sapling,sapling,/assets/minecraft/textures/block/oak_sapling.png,/textures/blocks/sapling.png,,block
361,observer_side,fcBlockDetectorBlock_side,/assets/minecraft/textures/block/observer_side.png,/textures/blocks/fcBlockDetectorBlock_side.png,,block
362,obsidian,obsidian,/assets/minecraft/textures/block/obsidian.png,/textures/blocks/obsidian.png,,block
363,orange_concrete,decoBlockConcrete_orange,/assets/minecraft/textures/block/orange_concrete.png,/textures/blocks/decoBlockConcrete_orange.png,,block
364,orange_concrete,decoBlockConcreteColumn_orange,/assets/minecraft/textures/block/orange_concrete.png,/textures/blocks/decoBlockConcreteColumn_orange.png,,block
365,orange_concrete_powder,decoBlockConcretePowder_orange,/assets/minecraft/textures/block/orange_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_orange.png,,block
366,orange_glazed_terracotta,decoBlockGlazedTerracotta_orange_0,/assets/minecraft/textures/block/orange_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_orange_0.png,,block
367,orange_stained_glass,decoBlockStainedGlass_orange,/assets/minecraft/textures/block/orange_stained_glass.png,/textures/blocks/decoBlockStainedGlass_orange.png,,block
368,orange_terracotta,decoBlockTerracottaStained_orange,/assets/minecraft/textures/block/orange_terracotta.png,/textures/blocks/decoBlockTerracottaStained_orange.png,,block
369,orange_tulip,decoBlockTulip_2,/assets/minecraft/textures/block/orange_tulip.png,/textures/blocks/decoBlockTulip_2.png,,block
370,orange_wool,decoBlockCarpet_orange,/assets/minecraft/textures/block/orange_wool.png,/textures/blocks/decoBlockCarpet_orange.png,,block
371,oxeye_daisy,decoBlockFlower_11,/assets/minecraft/textures/block/oxeye_daisy.png,/textures/blocks/decoBlockFlower_11.png,,block
372,peony_top,decoBlockFlower_12,/assets/minecraft/textures/block/peony_top.png,/textures/blocks/decoBlockFlower_12.png,,block
373,pink_concrete,decoBlockConcreteColumn_pink,/assets/minecraft/textures/block/pink_concrete.png,/textures/blocks/decoBlockConcreteColumn_pink.png,,block
374,pink_concrete,decoBlockConcrete_pink,/assets/minecraft/textures/block/pink_concrete.png,/textures/blocks/decoBlockConcrete_pink.png,,block
375,pink_concrete_powder,decoBlockConcretePowder_pink,/assets/minecraft/textures/block/pink_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_pink.png,,block
376,pink_glazed_terracotta,decoBlockGlazedTerracotta_pink_0,/assets/minecraft/textures/block/pink_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_pink_0.png,,block
377,pink_stained_glass,decoBlockStainedGlass_pink,/assets/minecraft/textures/block/pink_stained_glass.png,/textures/blocks/decoBlockStainedGlass_pink.png,,block
378,pink_terracotta,decoBlockTerracottaStained_pink,/assets/minecraft/textures/block/pink_terracotta.png,/textures/blocks/decoBlockTerracottaStained_pink.png,,block
379,pink_tulip,decoBlockTulip_1,/assets/minecraft/textures/block/pink_tulip.png,/textures/blocks/decoBlockTulip_1.png,,block
380,pink_wool,cloth_6,/assets/minecraft/textures/block/pink_wool.png,/textures/blocks/cloth_6.png,,block
381,pink_wool,decoBlockCarpet_pink,/assets/minecraft/textures/block/pink_wool.png,/textures/blocks/decoBlockCarpet_pink.png,,block
382,piston_bottom,piston_bottom,/assets/minecraft/textures/block/piston_bottom.png,/textures/blocks/piston_bottom.png,,block
383,piston_bottom,fcBlockDetectorBlock_bottom,/assets/minecraft/textures/block/piston_bottom.png,/textures/blocks/fcBlockDetectorBlock_bottom.png,,block
384,piston_bottom,fcBlockHandCrank_bottom,/assets/minecraft/textures/block/piston_bottom.png,/textures/blocks/fcBlockHandCrank_bottom.png,,block
385,piston_inner,piston_inner,/assets/minecraft/textures/block/piston_inner.png,/textures/blocks/piston_inner.png,,block
386,piston_inner,piston_inner_top,/assets/minecraft/textures/block/piston_inner.png,/textures/blocks/piston_inner_top.png,,block
387,piston_side,piston_side,/assets/minecraft/textures/block/piston_side.png,/textures/blocks/piston_side.png,,block
388,piston_top,fcBlockTurntable_top,/assets/minecraft/textures/block/piston_top.png,/textures/blocks/fcBlockTurntable_top.png,,block
389,piston_top,piston_top,/assets/minecraft/textures/block/piston_top.png,/textures/blocks/piston_top.png,,block
390,piston_top_sticky,piston_top_sticky,/assets/minecraft/textures/block/piston_top_sticky.png,/textures/blocks/piston_top_sticky.png,,block
391,podzol_side,decoBlockPodzol_side,/assets/minecraft/textures/block/podzol_side.png,/textures/blocks/decoBlockPodzol_side.png,,block
392,podzol_top,decoBlockPodzol_top,/assets/minecraft/textures/block/podzol_top.png,/textures/blocks/decoBlockPodzol_top.png,,block
393,polished_andesite,decoBlockAndesiteSmooth,/assets/minecraft/textures/block/polished_andesite.png,/textures/blocks/decoBlockAndesiteSmooth.png,,block
394,polished_basalt_side,decoBlockBasaltSmooth_side,/assets/minecraft/textures/block/polished_basalt_side.png,/textures/blocks/decoBlockBasaltSmooth_side.png,,block
395,polished_basalt_top,decoBlockBasaltSmooth_top,/assets/minecraft/textures/block/polished_basalt_top.png,/textures/blocks/decoBlockBasaltSmooth_top.png,,block
396,polished_blackstone,decoBlockInfusedStoneSmooth,/assets/minecraft/textures/block/polished_blackstone.png,/textures/blocks/decoBlockInfusedStoneSmooth.png,,block
397,polished_diorite,decoBlockDioriteSmooth,/assets/minecraft/textures/block/polished_diorite.png,/textures/blocks/decoBlockDioriteSmooth.png,,block
398,polished_granite,decoBlockGraniteSmooth,/assets/minecraft/textures/block/polished_granite.png,/textures/blocks/decoBlockGraniteSmooth.png,,block
399,poppy,decoBlockFlower_9,/assets/minecraft/textures/block/poppy.png,/textures/blocks/decoBlockFlower_9.png,,block
400,potatoes_stage0,fcBlockPotatoes_0,/assets/minecraft/textures/block/potatoes_stage0.png,/textures/blocks/fcBlockPotatoes_0.png,,block
401,potatoes_stage0,potatoes_0,/assets/minecraft/textures/block/potatoes_stage0.png,/textures/blocks/potatoes_0.png,,block
402,potatoes_stage0,carrots_0,/assets/minecraft/textures/block/potatoes_stage0.png,/textures/blocks/carrots_0.png,,block
403,potatoes_stage1,carrots_1,/assets/minecraft/textures/block/potatoes_stage1.png,/textures/blocks/carrots_1.png,,block
404,potatoes_stage1,fcBlockPotatoes_1,/assets/minecraft/textures/block/potatoes_stage1.png,/textures/blocks/fcBlockPotatoes_1.png,,block
405,potatoes_stage1,potatoes_1,/assets/minecraft/textures/block/potatoes_stage1.png,/textures/blocks/potatoes_1.png,,block
406,potatoes_stage2,carrots_2,/assets/minecraft/textures/block/potatoes_stage2.png,/textures/blocks/carrots_2.png,,block
407,potatoes_stage2,potatoes_2,/assets/minecraft/textures/block/potatoes_stage2.png,/textures/blocks/potatoes_2.png,,block
408,potatoes_stage2,fcBlockPotatoes_2,/assets/minecraft/textures/block/potatoes_stage2.png,/textures/blocks/fcBlockPotatoes_2.png,,block
409,potatoes_stage3,fcBlockPotatoes_3,/assets/minecraft/textures/block/potatoes_stage3.png,/textures/blocks/fcBlockPotatoes_3.png,,block
410,potatoes_stage3,potatoes_3,/assets/minecraft/textures/block/potatoes_stage3.png,/textures/blocks/potatoes_3.png,,block
